entry_id,entrytag_id,entrytag_name,entrytag_level,entrytag_path,parent_entrytag_id
2076,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
2076,284,Sunni,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],24.0
2076,905,Abrahamic,2,Religious Group[8]->Abrahamic[905],8.0
2076,968,Transnational Islam,3,Religious Group[8]->Islamic Traditions[24]->Transnational Islam[968],24.0
2076,1012,African Religion,2,Religious Group[8]->African Religion[1012],8.0
2076,1069,Text,1,Text[1069],
2076,1176,Ritual text,2,Text[1069]->Ritual text[1176],1069.0
2076,1527,Islam in Africa,3,Religious Group[8]->Islamic Traditions[24]->Islam in Africa[1527],24.0
2076,1534,Islam,3,Religious Group[8]->African Religion[1012]->Islam[1534],1012.0
2076,1552,Ritual inscriptions,2,Text[1069]->Ritual inscriptions[1552],1069.0
2076,1678,Islam,3,Religious Group[8]->Abrahamic[905]->Islam[1678],905.0
2076,1691,Swahili Religion,3,Religious Group[8]->African Religions[9]->Swahili Religion[1691],9.0
2076,1747,Language,1,Language[1747],
2076,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
2076,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
2076,4434,West Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],3237.0
2076,5695,Central Semitic,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],4434.0
2076,7095,Arabian,6,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Arabian[7095],5695.0
2076,8595,Arabic,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Arabian[7095]->Arabic[8595],7095.0
2076,9964,Arabian Peninsula Arabic,8,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Arabian[7095]->Arabic[8595]->Arabian Peninsula Arabic[9964],8595.0
2076,9967,Standard Arabic,8,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Arabian[7095]->Arabic[8595]->Standard Arabic[9967],8595.0
2076,43515,Swahili Islam,4,Religious Group[8]->African Religion[1012]->Islam[1534]->Swahili Islam[43515],1534.0
2076,43524,Quranic Inscription,2,Text[1069]->Quranic Inscription[43524],1069.0
2076,43525,Dedicatory Inscription,2,Text[1069]->Dedicatory Inscription[43525],1069.0
2077,8,Religious Group,1,Religious Group[8],
2077,1012,African Religion,2,Religious Group[8]->African Religion[1012],8.0
2077,1069,Text,1,Text[1069],
2077,1301,Religious History,2,Text[1069]->Religious History[1301],1069.0
2077,1302,Hadith,2,Text[1069]->Hadith[1302],1069.0
2077,1462,Shari'a,2,Text[1069]->Shari'a[1462],1069.0
2077,1469,Fiqh,2,Text[1069]->Fiqh[1469],1069.0
2077,1534,Islam,3,Religious Group[8]->African Religion[1012]->Islam[1534],1012.0
2077,1747,Language,1,Language[1747],
2077,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
2077,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2077,27689,Islamic Law,2,Text[1069]->Islamic Law[27689],1069.0
2077,27702,Islamic Ethics,2,Text[1069]->Islamic Ethics[27702],1069.0
2077,43524,Quranic Inscription,2,Text[1069]->Quranic Inscription[43524],1069.0
2078,8,Religious Group,1,Religious Group[8],
2078,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
2078,284,Sunni,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],24.0
2078,290,Shafi'i,4,Religious Group[8]->Islamic Traditions[24]->Sunni[284]->Shafi'i[290],284.0
2078,1069,Text,1,Text[1069],
2078,1302,Hadith,2,Text[1069]->Hadith[1302],1069.0
2078,1462,Shari'a,2,Text[1069]->Shari'a[1462],1069.0
2078,1469,Fiqh,2,Text[1069]->Fiqh[1469],1069.0
2078,1506,فقه,2,Text[1069]->فقه[1506],1069.0
2078,1513,Islamic Theology,2,Text[1069]->Islamic Theology[1513],1069.0
2078,1523,Islamic theology,3,Text[1069]->Shari'a[1462]->Islamic theology[1523],1462.0
2078,1636,الجدل الكلامي,2,Text[1069]->الجدل الكلامي[1636],1069.0
2078,1711,Islamic Jurisprudence,3,Religious Group[8]->Islamic Traditions[24]->Islamic Jurisprudence[1711],24.0
2078,1747,Language,1,Language[1747],
2078,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2078,27689,Islamic Law,2,Text[1069]->Islamic Law[27689],1069.0
2078,43526,Ash'ariya,4,Religious Group[8]->Islamic Traditions[24]->Sunni[284]->Ash'ariya[43526],284.0
2079,8,Religious Group,1,Religious Group[8],
2079,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
2079,273,Sufism,3,Religious Group[8]->Islamic Traditions[24]->Sufism[273],24.0
2079,1069,Text,1,Text[1069],
2079,1747,Language,1,Language[1747],
2079,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2079,27689,Islamic Law,2,Text[1069]->Islamic Law[27689],1069.0
2080,8,Religious Group,1,Religious Group[8],
2080,27,Jewish Traditions,2,Religious Group[8]->Jewish Traditions[27],8.0
2080,743,Late Second Temple Judaism,3,Religious Group[8]->Jewish Traditions[27]->Late Second Temple Judaism[743],27.0
2080,899,Early Rabbinism,3,Religious Group[8]->Jewish Traditions[27]->Early Rabbinism[899],27.0
2080,1069,Text,1,Text[1069],
2080,1176,Ritual text,2,Text[1069]->Ritual text[1176],1069.0
2080,1704,Prayer,2,Text[1069]->Prayer[1704],1069.0
2080,1747,Language,1,Language[1747],
2080,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
2080,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
2080,4434,West Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],3237.0
2080,5695,Central Semitic,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],4434.0
2080,7096,Northwest Semitic,6,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096],5695.0
2080,8597,Canaanite,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597],7096.0
2080,9968,Hebrewic,8,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968],8597.0
2080,11121,Ancient Hebrew,9,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968]->Ancient Hebrew[11121],9968.0
2080,11122,Modern Hebrew,9,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968]->Modern Hebrew[11122],9968.0
2081,8,Religious Group,1,Religious Group[8],
2081,27,Jewish Traditions,2,Religious Group[8]->Jewish Traditions[27],8.0
2081,743,Late Second Temple Judaism,3,Religious Group[8]->Jewish Traditions[27]->Late Second Temple Judaism[743],27.0
2081,899,Early Rabbinism,3,Religious Group[8]->Jewish Traditions[27]->Early Rabbinism[899],27.0
2081,1069,Text,1,Text[1069],
2081,1235,Ancient Greek text,2,Text[1069]->Ancient Greek text[1235],1069.0
2081,1256,Early Jewish Literature,2,Text[1069]->Early Jewish Literature[1256],1069.0
2081,1704,Prayer,2,Text[1069]->Prayer[1704],1069.0
2081,1747,Language,1,Language[1747],
2081,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
2081,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
2081,4434,West Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],3237.0
2081,5695,Central Semitic,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],4434.0
2081,7096,Northwest Semitic,6,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096],5695.0
2081,8597,Canaanite,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597],7096.0
2081,9968,Hebrewic,8,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968],8597.0
2081,11121,Ancient Hebrew,9,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968]->Ancient Hebrew[11121],9968.0
2081,14827,Greek,2,Language[1747]->Greek[14827],1747.0
2082,8,Religious Group,1,Religious Group[8],
2082,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
2082,273,Sufism,3,Religious Group[8]->Islamic Traditions[24]->Sufism[273],24.0
2082,1069,Text,1,Text[1069],
2082,1747,Language,1,Language[1747],
2082,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2082,27689,Islamic Law,2,Text[1069]->Islamic Law[27689],1069.0
2083,8,Religious Group,1,Religious Group[8],
2083,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
2083,273,Sufism,3,Religious Group[8]->Islamic Traditions[24]->Sufism[273],24.0
2083,1069,Text,1,Text[1069],
2083,1176,Ritual text,2,Text[1069]->Ritual text[1176],1069.0
2083,1747,Language,1,Language[1747],
2083,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2084,8,Religious Group,1,Religious Group[8],
2084,1012,African Religion,2,Religious Group[8]->African Religion[1012],8.0
2084,1534,Islam,3,Religious Group[8]->African Religion[1012]->Islam[1534],1012.0
2084,1747,Language,1,Language[1747],
2084,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
2084,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2085,8,Religious Group,1,Religious Group[8],
2085,9,African Religions,2,Religious Group[8]->African Religions[9],8.0
2085,1012,African Religion,2,Religious Group[8]->African Religion[1012],8.0
2085,1069,Text,1,Text[1069],
2085,1462,Shari'a,2,Text[1069]->Shari'a[1462],1069.0
2085,1534,Islam,3,Religious Group[8]->African Religion[1012]->Islam[1534],1012.0
2085,1747,Language,1,Language[1747],
2085,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2085,27692,Theology text,2,Text[1069]->Theology text[27692],1069.0
2085,27702,Islamic Ethics,2,Text[1069]->Islamic Ethics[27702],1069.0
2085,43524,Quranic Inscription,2,Text[1069]->Quranic Inscription[43524],1069.0
2086,8,Religious Group,1,Religious Group[8],
2086,905,Abrahamic,2,Religious Group[8]->Abrahamic[905],8.0
2086,997,Sufi,2,Religious Group[8]->Sufi[997],8.0
2086,1069,Text,1,Text[1069],
2086,1074,Epic,2,Text[1069]->Epic[1074],1069.0
2086,1148,Balkans,2,Religious Group[8]->Balkans[1148],8.0
2086,1462,Shari'a,2,Text[1069]->Shari'a[1462],1069.0
2086,1513,Islamic Theology,2,Text[1069]->Islamic Theology[1513],1069.0
2086,1678,Islam,3,Religious Group[8]->Abrahamic[905]->Islam[1678],905.0
2086,1747,Language,1,Language[1747],
2086,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
2086,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
2086,4034,Indo-Iranian,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034],2479.0
2086,5358,Iranian,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Iranian[5358],4034.0
2086,6761,Southwestern Iranian,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Iranian[5358]->Southwestern Iranian[6761],5358.0
2086,8310,Middle-Modern Persian,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Iranian[5358]->Southwestern Iranian[6761]->Middle-Modern Persian[8310],6761.0
2086,27692,Theology text,2,Text[1069]->Theology text[27692],1069.0
2086,27702,Islamic Ethics,2,Text[1069]->Islamic Ethics[27702],1069.0
2087,8,Religious Group,1,Religious Group[8],
2087,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
2087,905,Abrahamic,2,Religious Group[8]->Abrahamic[905],8.0
2087,1069,Text,1,Text[1069],
2087,1070,Text (fr),1,Text (fr)[1070],
2087,1747,Language,1,Language[1747],
2087,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2087,43527,تفسير القرآن,2,Text (fr)[1070]->تفسير القرآن[43527],1070.0
2088,8,Religious Group,1,Religious Group[8],
2088,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
2088,284,Sunni,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],24.0
2088,1012,African Religion,2,Religious Group[8]->African Religion[1012],8.0
2088,1069,Text,1,Text[1069],
2088,1301,Religious History,2,Text[1069]->Religious History[1301],1069.0
2088,1302,Hadith,2,Text[1069]->Hadith[1302],1069.0
2088,1462,Shari'a,2,Text[1069]->Shari'a[1462],1069.0
2088,1469,Fiqh,2,Text[1069]->Fiqh[1469],1069.0
2088,1513,Islamic Theology,2,Text[1069]->Islamic Theology[1513],1069.0
2088,1527,Islam in Africa,3,Religious Group[8]->Islamic Traditions[24]->Islam in Africa[1527],24.0
2088,1534,Islam,3,Religious Group[8]->African Religion[1012]->Islam[1534],1012.0
2088,1747,Language,1,Language[1747],
2088,14808,English,2,Language[1747]->English[14808],1747.0
2088,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2088,27689,Islamic Law,2,Text[1069]->Islamic Law[27689],1069.0
2088,27702,Islamic Ethics,2,Text[1069]->Islamic Ethics[27702],1069.0
2089,8,Religious Group,1,Religious Group[8],
2089,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
2089,273,Sufism,3,Religious Group[8]->Islamic Traditions[24]->Sufism[273],24.0
2089,281,Shadhil,4,Religious Group[8]->Islamic Traditions[24]->Sufism[273]->Shadhil[281],273.0
2089,284,Sunni,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],24.0
2089,1321,Islamic Modernization,3,Religious Group[8]->Islamic Traditions[24]->Islamic Modernization[1321],24.0
2089,1369,Islamic Revival,3,Religious Group[8]->Islamic Traditions[24]->Islamic Revival[1369],24.0
2089,1470,Sufi Order,2,Religious Group[8]->Sufi Order[1470],8.0
2089,1527,Islam in Africa,3,Religious Group[8]->Islamic Traditions[24]->Islam in Africa[1527],24.0
2089,1747,Language,1,Language[1747],
2089,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2090,8,Religious Group,1,Religious Group[8],
2090,1012,African Religion,2,Religious Group[8]->African Religion[1012],8.0
2090,1069,Text,1,Text[1069],
2090,1238,Religious Practice,2,Religious Group[8]->Religious Practice[1238],8.0
2090,1301,Religious History,2,Text[1069]->Religious History[1301],1069.0
2090,1302,Hadith,2,Text[1069]->Hadith[1302],1069.0
2090,1462,Shari'a,2,Text[1069]->Shari'a[1462],1069.0
2090,1513,Islamic Theology,2,Text[1069]->Islamic Theology[1513],1069.0
2090,1534,Islam,3,Religious Group[8]->African Religion[1012]->Islam[1534],1012.0
2090,1747,Language,1,Language[1747],
2090,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2090,27689,Islamic Law,2,Text[1069]->Islamic Law[27689],1069.0
2090,27702,Islamic Ethics,2,Text[1069]->Islamic Ethics[27702],1069.0
2091,8,Religious Group,1,Religious Group[8],
2091,9,African Religions,2,Religious Group[8]->African Religions[9],8.0
2091,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
2091,284,Sunni,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],24.0
2091,856,Religious Place,1,Religious Place[856],
2091,905,Abrahamic,2,Religious Group[8]->Abrahamic[905],8.0
2091,1012,African Religion,2,Religious Group[8]->African Religion[1012],8.0
2091,1488,Mosque,2,Religious Place[856]->Mosque[1488],856.0
2091,1527,Islam in Africa,3,Religious Group[8]->Islamic Traditions[24]->Islam in Africa[1527],24.0
2091,1534,Islam,3,Religious Group[8]->African Religion[1012]->Islam[1534],1012.0
2091,1678,Islam,3,Religious Group[8]->Abrahamic[905]->Islam[1678],905.0
2091,1691,Swahili Religion,3,Religious Group[8]->African Religions[9]->Swahili Religion[1691],9.0
2091,1747,Language,1,Language[1747],
2091,1822,Atlantic-Congo,2,Language[1747]->Atlantic-Congo[1822],1747.0
2091,2237,Volta-Congo,3,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237],1822.0
2091,3616,Benue-Congo,4,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616],2237.0
2091,5004,Bantoid,5,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004],3616.0
2091,6347,Southern Bantoid,6,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347],5004.0
2091,7890,Narrow Bantu,7,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890],6347.0
2091,9419,East Bantu,8,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419],7890.0
2091,10697,Northeast Savanna Bantu,9,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Northeast Savanna Bantu[10697],9419.0
2091,11683,Northeast Coastal Bantu,10,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Northeast Savanna Bantu[10697]->Northeast Coastal Bantu[11683],10697.0
2091,12549,Coastal NEC Bantu,11,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Northeast Savanna Bantu[10697]->Northeast Coastal Bantu[11683]->Coastal NEC Bantu[12549],11683.0
2091,13214,Sabaki-Swahili,12,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Northeast Savanna Bantu[10697]->Northeast Coastal Bantu[11683]->Coastal NEC Bantu[12549]->Sabaki-Swahili[13214],12549.0
2091,13783,Swahili (G.40),13,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Northeast Savanna Bantu[10697]->Northeast Coastal Bantu[11683]->Coastal NEC Bantu[12549]->Sabaki-Swahili[13214]->Swahili (G.40)[13783],13214.0
2091,14147,Mombasa-Lamu-Inland Swahili,14,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Northeast Savanna Bantu[10697]->Northeast Coastal Bantu[11683]->Coastal NEC Bantu[12549]->Sabaki-Swahili[13214]->Swahili (G.40)[13783]->Mombasa-Lamu-Inland Swahili[14147],13783.0
2091,43515,Swahili Islam,4,Religious Group[8]->African Religion[1012]->Islam[1534]->Swahili Islam[43515],1534.0
2091,43516,Coral Limestone Mosque,3,Religious Place[856]->Mosque[1488]->Coral Limestone Mosque[43516],1488.0
2092,8,Religious Group,1,Religious Group[8],
2092,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
2092,1069,Text,1,Text[1069],
2092,1070,Text (fr),1,Text (fr)[1070],
2092,1747,Language,1,Language[1747],
2092,14828,Arabic,2,Language[1747]->Arabic[14828],1747.0
2092,43527,تفسير القرآن,2,Text (fr)[1070]->تفسير القرآن[43527],1070.0
2093,8,Religious Group,1,Religious Group[8],
2093,20,Egyptian Religions,2,Religious Group[8]->Egyptian Religions[20],8.0
2093,776,Ancient Mediterranean,2,Religious Group[8]->Ancient Mediterranean[776],8.0
2093,1069,Text,1,Text[1069],
2093,1171,Ancient Egyptian Text,2,Text[1069]->Ancient Egyptian Text[1171],1069.0
2093,1235,Ancient Greek text,2,Text[1069]->Ancient Greek text[1235],1069.0
2093,1300,Polytheistic,2,Religious Group[8]->Polytheistic[1300],8.0
2093,1310,Divination,2,Religious Group[8]->Divination[1310],8.0
2093,1648,Magic,2,Text[1069]->Magic[1648],1069.0
2093,1739,Ancient Magicians,3,Religious Group[8]->Egyptian Religions[20]->Ancient Magicians[1739],20.0
2093,1747,Language,1,Language[1747],
2093,14827,Greek,2,Language[1747]->Greek[14827],1747.0
2093,14851,Magicians,2,Religious Group[8]->Magicians[14851],8.0
2093,14853,Ritual Manual,2,Text[1069]->Ritual Manual[14853],1069.0
2093,27691,Divination,2,Text[1069]->Divination[27691],1069.0
