"entry_id","entry_tag","entrytag_id","parent_tag_id","level","path","approved"
2276,State Religion,1640,8,2,Religious Group[8]->State Religion[1640],true
2276,Language,1747,,1,Language[1747],true
2276,Turkic,1876,1747,2,Language[1747]->Turkic[1876],true
2276,Indo-European,1904,1747,2,Language[1747]->Indo-European[1904],true
2276,Classical Indo-European,2479,1904,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],true
2276,Nationalism,43540,8,2,Religious Group[8]->Nationalism[43540],true
2276,geomancy,43645,8,2,,true
2276,Divination,43654,1117,4,,true
2276,Eurasian religious practices,43655,1238,3,,true
2276,Sanxingdui,43656,1452,3,,true
2277,Religious Group,8,,1,Religious Group[8],true
2277,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
2277,Text,1069,,1,Text[1069],true
2277,Early Chinese text,1083,1069,2,Text[1069]->Early Chinese text[1083],true
2277,Early Chinese Traditions,1123,8,2,Religious Group[8]->Early Chinese Traditions[1123],true
2277,Religious Practice,1238,8,2,Religious Group[8]->Religious Practice[1238],true
2277,Inscription,1241,1069,2,Text[1069]->Inscription[1241],true
2277,Ritual inscriptions,1552,1069,2,Text[1069]->Ritual inscriptions[1552],true
2277,Language,1747,,1,Language[1747],true
2277,Sino-Tibetan,1946,1747,2,Language[1747]->Sino-Tibetan[1946],true
2278,Religious Group,8,,1,Religious Group[8],true
2278,Islamic Traditions,24,8,2,Religious Group[8]->Islamic Traditions[24],true
2278,Religious Group (fr),879,,1,Religious Group (fr)[879],true
2278,Abrahamic,905,8,2,Religious Group[8]->Abrahamic[905],true
2278,Sufi,997,8,2,Religious Group[8]->Sufi[997],true
2278,Sufi Order,1470,8,2,Religious Group[8]->Sufi Order[1470],true
2278,Language,1747,,1,Language[1747],true
2278,Arabic,14828,1747,2,Language[1747]->Arabic[14828],true
2278,مجموعة سنية,27700,879,2,Religious Group (fr)[879]->مجموعة سنية[27700],true
2278,Sunni Islam,43600,8,2,Religious Group[8]->Sunni Islam[43600],true
2278,الإسلام,43635,8,2,Religious Group[8]->الإسلام[43635],true
2278,الديانة الإسلامية,43636,8,2,Religious Group[8]->الديانة الإسلامية[43636],true
2279,Religious Group,8,,1,Religious Group[8],true
2279,African Religions,9,8,2,Religious Group[8]->African Religions[9],true
2279,Language,1747,,1,Language[1747],true
2279,Afro-Asiatic,1977,1747,2,Language[1747]->Afro-Asiatic[1977],true
2279,Zimbabwean tribal religion,43659,9,3,,true
2280,Religious Group,8,,1,Religious Group[8],true
2280,Mesopotamian Religions,34,8,2,Religious Group[8]->Mesopotamian Religions[34],true
2280,Text,1069,,1,Text[1069],true
2280,Excavated text,1084,1069,2,Text[1069]->Excavated text[1084],true
2280,Sumerian Text,1392,1069,2,Text[1069]->Sumerian Text[1392],true
2280,Ancient Mesopotamian Text,1393,1069,2,Text[1069]->Ancient Mesopotamian Text[1393],true
2280,Ancient Western Asia,1696,1069,2,Text[1069]->Ancient Western Asia[1696],true
2280,Divine powers,1698,1069,2,Text[1069]->Divine powers[1698],true
2280,Divine functions,1699,1069,2,Text[1069]->Divine functions[1699],true
2280,Ancient Western Asia,1702,8,2,Religious Group[8]->Ancient Western Asia[1702],true
2280,Language,1747,,1,Language[1747],true
2280,Language Isolates,43177,1747,2,Language[1747]->Language Isolates[43177],true
2280,Sumerian,43282,43177,3,Language[1747]->Language Isolates[43177]->Sumerian[43282],true
2280,anthropogeny,43660,1069,2,,true
2281,Religious Group,8,,1,Religious Group[8],true
2281,Islamic Traditions,24,8,2,Religious Group[8]->Islamic Traditions[24],true
2281,Sunni,284,24,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],true
2281,Hanafi,287,284,4,Religious Group[8]->Islamic Traditions[24]->Sunni[284]->Hanafi[287],true
2281,Religious Place,856,,1,Religious Place[856],true
2281,Abrahamic,905,8,2,Religious Group[8]->Abrahamic[905],true
2281,Aegean,1100,856,2,Religious Place[856]->Aegean[1100],true
2281,Islam,1678,905,3,Religious Group[8]->Abrahamic[905]->Islam[1678],true
2281,Language,1747,,1,Language[1747],true
2281,Turkic,1876,1747,2,Language[1747]->Turkic[1876],true
2281,Greek,14827,1747,2,Language[1747]->Greek[14827],true
2281,Sunnism,43597,1678,4,Religious Group[8]->Abrahamic[905]->Islam[1678]->Sunnism[43597],true
2282,Religious Group,8,,1,Religious Group[8],true
2282,Buddhist Traditions,14,8,2,Religious Group[8]->Buddhist Traditions[14],true
2282,Korean Religions,28,8,2,Religious Group[8]->Korean Religions[28],true
2282,Chinese Buddhist Traditions,65,14,3,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65],true
2282,Japanese Buddhist Traditions,94,14,3,Religious Group[8]->Buddhist Traditions[14]->Japanese Buddhist Traditions[94],true
2282,Korean Buddhist Traditions,113,14,3,Religious Group[8]->Buddhist Traditions[14]->Korean Buddhist Traditions[113],true
2282,Mongolian Buddhism,114,14,3,Religious Group[8]->Buddhist Traditions[14]->Mongolian Buddhism[114],true
2282,Tibetan Buddhist Traditions,116,14,3,Religious Group[8]->Buddhist Traditions[14]->Tibetan Buddhist Traditions[116],true
2282,Vietnamese Buddhist Traditions,122,14,3,Religious Group[8]->Buddhist Traditions[14]->Vietnamese Buddhist Traditions[122],true
2282,Modern Buddhism,988,14,3,Religious Group[8]->Buddhist Traditions[14]->Modern Buddhism[988],true
2282,Text,1069,,1,Text[1069],true
2282,Xuanzang Text,1088,1069,2,Text[1069]->Xuanzang Text[1088],true
2282,Mahayana Buddhism,1089,8,2,Religious Group[8]->Mahayana Buddhism[1089],true
2282,Chinese Buddhist text,1102,1069,2,Text[1069]->Chinese Buddhist text[1102],true
2282,Canonical texts,1120,1069,2,Text[1069]->Canonical texts[1120],true
2282,Chinese Buddhism,1291,8,2,Religious Group[8]->Chinese Buddhism[1291],true
2282,Sanskrit version,1479,1069,2,Text[1069]->Sanskrit version[1479],true
2282,Japanese Buddhism,1578,8,2,Religious Group[8]->Japanese Buddhism[1578],true
2282,Mahayana-Vajrayana Hybrid,1628,8,2,Religious Group[8]->Mahayana-Vajrayana Hybrid[1628],true
2282,Language,1747,,1,Language[1747],true
2282,Indo-European,1904,1747,2,Language[1747]->Indo-European[1904],true
2282,Sino-Tibetan,1946,1747,2,Language[1747]->Sino-Tibetan[1946],true
2282,Classical Indo-European,2479,1904,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],true
2282,Sinitic,3038,1946,3,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038],true
2282,Indo-Iranian,4034,2479,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034],true
2282,Classical-Middle-Modern Sinitic,4342,3038,4,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342],true
2282,Indo-Aryan,5357,4034,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357],true
2282,Sanskrit,6749,5357,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Sanskrit[6749],true
2282,Buddhist Sutra,43661,1069,2,,true
2283,Religious Group,8,,1,Religious Group[8],true
2283,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
2283,Daoist Traditions,134,123,3,Religious Group[8]->Chinese Religion[123]->Daoist Traditions[134],true
2283,Daoism,1108,8,2,Religious Group[8]->Daoism[1108],true
2283,Language,1747,,1,Language[1747],true
2283,Sino-Tibetan,1946,1747,2,Language[1747]->Sino-Tibetan[1946],true
2283,Sinitic,3038,1946,3,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038],true
2283,Classical-Middle-Modern Sinitic,4342,3038,4,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342],true
2283,Outer Alchemy (外丹),43662,134,4,,true
2284,Religious Group,8,,1,Religious Group[8],true
2284,Tarascan,1516,8,2,Religious Group[8]->Tarascan[1516],true
2284,Language,1747,,1,Language[1747],true
2284,Tarascan,1772,1747,2,Language[1747]->Tarascan[1772],true
2284,Purepecha,2058,1772,3,Language[1747]->Tarascan[1772]->Purepecha[2058],true
2285,Religious Group,8,,1,Religious Group[8],true
2285,Mesopotamian Religions,34,8,2,Religious Group[8]->Mesopotamian Religions[34],true
2285,Text,1069,,1,Text[1069],true
2285,Excavated text,1084,1069,2,Text[1069]->Excavated text[1084],true
2285,Sumerian Text,1392,1069,2,Text[1069]->Sumerian Text[1392],true
2285,Ancient Mesopotamian Text,1393,1069,2,Text[1069]->Ancient Mesopotamian Text[1393],true
2285,Ancient Western Asia,1696,1069,2,Text[1069]->Ancient Western Asia[1696],true
2285,Divine powers,1698,1069,2,Text[1069]->Divine powers[1698],true
2285,Divine functions,1699,1069,2,Text[1069]->Divine functions[1699],true
2285,Ancient Western Asia,1702,8,2,Religious Group[8]->Ancient Western Asia[1702],true
2285,Cosmic domains,1708,1069,2,Text[1069]->Cosmic domains[1708],true
2285,Language,1747,,1,Language[1747],true
2285,Language Isolates,43177,1747,2,Language[1747]->Language Isolates[43177],true
2285,Sumerian,43282,43177,3,Language[1747]->Language Isolates[43177]->Sumerian[43282],true
2286,Religious Group,8,,1,Religious Group[8],true
2286,Andes,1445,8,2,Religious Group[8]->Andes[1445],true
2286,Language,1747,,1,Language[1747],true
2286,Unknown,14806,1747,2,Language[1747]->Unknown[14806],true
2286,SUdamerican Tropics,43664,1445,3,,true
2287,Religious Group,8,,1,Religious Group[8],true
2287,Indigenous tribal,1048,8,2,Religious Group[8]->Indigenous tribal[1048],true
2287,Indigenous Theology,1334,8,2,Religious Group[8]->Indigenous Theology[1334],true
2287,Language,1747,,1,Language[1747],true
2287,Barbacoan,1934,1747,2,Language[1747]->Barbacoan[1934],true
2287,Unclassified Barbacoan,2605,1934,3,Language[1747]->Barbacoan[1934]->Unclassified Barbacoan[2605],true
2288,Religious Group,8,,1,Religious Group[8],true
2288,Mesoamerican Religions,33,8,2,Religious Group[8]->Mesoamerican Religions[33],true
2288,Teotihuacan Religions,341,33,3,Religious Group[8]->Mesoamerican Religions[33]->Teotihuacan Religions[341],true
2288,Toltec Religion,496,33,3,Religious Group[8]->Mesoamerican Religions[33]->Toltec Religion[496],true
2288,Language,1747,,1,Language[1747],true
2288,Otomanguean,1801,1747,2,Language[1747]->Otomanguean[1801],true
2289,Religious Group,8,,1,Religious Group[8],true
2289,New Religious Movement,786,8,2,Religious Group[8]->New Religious Movement[786],true
2289,New Age Religion,788,8,2,Religious Group[8]->New Age Religion[788],true
2289,Pantheistic,815,8,2,Religious Group[8]->Pantheistic[815],true
2289,New Religious Movement (NRM),834,8,2,Religious Group[8]->New Religious Movement (NRM)[834],true
2289,Religious Place,856,,1,Religious Place[856],true
2289,Temple,865,856,2,Religious Place[856]->Temple[865],true
2289,Women's Spirituality,1081,8,2,Religious Group[8]->Women's Spirituality[1081],true
2289,Polytheistic,1300,8,2,Religious Group[8]->Polytheistic[1300],true
2289,Language,1747,,1,Language[1747],true
2289,English,14808,1747,2,Language[1747]->English[14808],true
2289,Goddess Spirituality,43665,8,2,,false
2289,Contemporary Paganism,43666,8,2,,false
2289,Neo-Paganism,43667,8,2,,false
2290,Religious Group,8,,1,Religious Group[8],true
2290,Islamic Traditions,24,8,2,Religious Group[8]->Islamic Traditions[24],true
2290,Religious Group (fr),879,,1,Religious Group (fr)[879],true
2290,Abrahamic,905,8,2,Religious Group[8]->Abrahamic[905],true
2290,Sufi,997,8,2,Religious Group[8]->Sufi[997],true
2290,Language,1747,,1,Language[1747],true
2290,Arabic,14828,1747,2,Language[1747]->Arabic[14828],true
2290,مجموعة سنية,27700,879,2,Religious Group (fr)[879]->مجموعة سنية[27700],true
2290,Sunni Islam,43600,8,2,Religious Group[8]->Sunni Islam[43600],true
2290,الإسلام,43635,8,2,Religious Group[8]->الإسلام[43635],true
2290,الديانة الإسلامية,43636,8,2,Religious Group[8]->الديانة الإسلامية[43636],true
2291,Religious Group,8,,1,Religious Group[8],true
2291,Buddhist Traditions,14,8,2,Religious Group[8]->Buddhist Traditions[14],true
2291,Tibetan Buddhism,992,8,2,Religious Group[8]->Tibetan Buddhism[992],true
2291,Vajrayana,1631,8,2,Religious Group[8]->Vajrayana[1631],true
2291,Language,1747,,1,Language[1747],true
2291,Sino-Tibetan,1946,1747,2,Language[1747]->Sino-Tibetan[1946],true
2291,English,14808,1747,2,Language[1747]->English[14808],true
2292,Religious Group,8,,1,Religious Group[8],true
2292,Amazigh,1619,8,2,Religious Group[8]->Amazigh[1619],true
2292,Language,1747,,1,Language[1747],true
2292,Artificial Language,1815,1747,2,Language[1747]->Artificial Language[1815],true
2292,الافريقية,43669,1619,3,,true
2293,Religious Group,8,,1,Religious Group[8],true
2293,Religious Place,856,,1,Religious Place[856],true
2293,Abrahamic,905,8,2,Religious Group[8]->Abrahamic[905],true
2293,Aegean,1100,856,2,Religious Place[856]->Aegean[1100],true
2293,Christian,1618,905,3,Religious Group[8]->Abrahamic[905]->Christian[1618],true
2293,Islam,1678,905,3,Religious Group[8]->Abrahamic[905]->Islam[1678],true
2293,Language,1747,,1,Language[1747],true
2293,Turkic,1876,1747,2,Language[1747]->Turkic[1876],true
2293,Greek,14827,1747,2,Language[1747]->Greek[14827],true
2293,Sunnism,43597,1678,4,Religious Group[8]->Abrahamic[905]->Islam[1678]->Sunnism[43597],true
2294,Religious Group,8,,1,Religious Group[8],true
2294,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
2294,Daoist Traditions,134,123,3,Religious Group[8]->Chinese Religion[123]->Daoist Traditions[134],true
2294,Text,1069,,1,Text[1069],true
2294,Daoist text,1107,1069,2,Text[1069]->Daoist text[1107],true
2294,Chinese Daoist Text,1680,1069,2,Text[1069]->Chinese Daoist Text[1680],true
2294,Language,1747,,1,Language[1747],true
2294,Sino-Tibetan,1946,1747,2,Language[1747]->Sino-Tibetan[1946],true
2294,Sinitic,3038,1946,3,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038],true
2294,Classical-Middle-Modern Sinitic,4342,3038,4,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342],true
2294,Literary Chinese,5612,4342,5,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Literary Chinese[5612],true
2294,Yangsheng Daoism,43639,134,4,,true
2294,Outer Alchemy (外丹),43662,134,4,,true
2294,Taiqing,43670,1107,3,,true
2294,Taiqing,43671,1680,3,,true
2295,Religious Group,8,,1,Religious Group[8],true
2295,Mesopotamian Religions,34,8,2,Religious Group[8]->Mesopotamian Religions[34],true
2295,Text,1069,,1,Text[1069],true
2295,Ancient Mesopotamian Text,1393,1069,2,Text[1069]->Ancient Mesopotamian Text[1393],true
2295,Ancient Western Asia,1696,1069,2,Text[1069]->Ancient Western Asia[1696],true
2295,Divine powers,1698,1069,2,Text[1069]->Divine powers[1698],true
2295,Divine functions,1699,1069,2,Text[1069]->Divine functions[1699],true
2295,Death conceptions,1701,1069,2,Text[1069]->Death conceptions[1701],true
2295,Ancient Western Asia,1702,8,2,Religious Group[8]->Ancient Western Asia[1702],true
2295,Cosmic domains,1708,1069,2,Text[1069]->Cosmic domains[1708],true
2295,Language,1747,,1,Language[1747],true
2295,Afro-Asiatic,1977,1747,2,Language[1747]->Afro-Asiatic[1977],true
2295,Semitic,3237,1977,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],true
2295,East Semitic,4432,3237,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432],true
2295,Akkadian,5692,4432,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432]->Akkadian[5692],true
2296,Religious Group,8,,1,Religious Group[8],true
2296,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
2296,Text,1069,,1,Text[1069],true
2296,Excavated text,1084,1069,2,Text[1069]->Excavated text[1084],true
2296,Daoist text,1107,1069,2,Text[1069]->Daoist text[1107],true
2296,Daoism,1108,8,2,Religious Group[8]->Daoism[1108],true
2296,Early Chinese Traditions,1123,8,2,Religious Group[8]->Early Chinese Traditions[1123],true
2296,Ritual text,1176,1069,2,Text[1069]->Ritual text[1176],true
2296,Yellow and Yangzi Rivers Region,1251,8,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],true
2296,Divination,1310,8,2,Religious Group[8]->Divination[1310],true
2296,Sichuan Basin and Hanzhong Valley Region,1312,8,2,Religious Group[8]->Sichuan Basin and Hanzhong Valley Region[1312],true
2296,Chinese Daoist Text,1680,1069,2,Text[1069]->Chinese Daoist Text[1680],true
2296,Death conceptions,1701,1069,2,Text[1069]->Death conceptions[1701],true
2296,Language,1747,,1,Language[1747],true
2296,Sino-Tibetan,1946,1747,2,Language[1747]->Sino-Tibetan[1946],true
2296,Divination,27691,1069,2,Text[1069]->Divination[27691],true
2297,Religious Group,8,,1,Religious Group[8],true
2297,Christian Traditions,18,8,2,Religious Group[8]->Christian Traditions[18],true
2297,Roman Catholic,996,8,2,Religious Group[8]->Roman Catholic[996],true
2297,Asceticism,1378,8,2,Religious Group[8]->Asceticism[1378],true
2297,Language,1747,,1,Language[1747],true
2297,English,14808,1747,2,Language[1747]->English[14808],true
2297,Early Medieval Religious Order,43609,8,2,Religious Group[8]->Early Medieval Religious Order[43609],true
2298,Religious Group,8,,1,Religious Group[8],true
2298,Canaanite Religions,15,8,2,Religious Group[8]->Canaanite Religions[15],true
2298,Ancient Mediterranean,776,8,2,Religious Group[8]->Ancient Mediterranean[776],true
2298,Ancient Syrian Religion,918,8,2,Religious Group[8]->Ancient Syrian Religion[918],true
2298,Levantine Religion,929,8,2,Religious Group[8]->Levantine Religion[929],true
2298,Syro-Palestinian Religion,930,8,2,Religious Group[8]->Syro-Palestinian Religion[930],true
2298,Text,1069,,1,Text[1069],true
2298,Epic,1074,1069,2,Text[1069]->Epic[1074],true
2298,Excavated text,1084,1069,2,Text[1069]->Excavated text[1084],true
2298,Phoenician Cult,1190,8,2,Religious Group[8]->Phoenician Cult[1190],true
2298,Near East,1361,8,2,Religious Group[8]->Near East[1361],true
2298,northern Levant,1669,8,2,Religious Group[8]->northern Levant[1669],true
2298,Ancient Western Asia,1696,1069,2,Text[1069]->Ancient Western Asia[1696],true
